contig_1_pilon_pilon	110503.0	not_secreted_protein	Br62_g33.t1,Br62_g34.t1
contig_1_pilon_pilon	112092.5	not_secreted_protein	Br62_g35.t1
contig_1_pilon_pilon	113147.5	not_secreted_protein	Br62_g36.t1
contig_1_pilon_pilon	116144.0	secreted_protein	Br62_g37.t1
contig_1_pilon_pilon	119260.0	not_secreted_protein	Br62_g38.t1
contig_1_pilon_pilon	121672.5	not_secreted_protein	Br62_g39.t1
contig_1_pilon_pilon	123249.5	secreted_protein	Br62_g40.t1
contig_1_pilon_pilon	128087.0	not_secreted_protein	Br62_g41.t1
contig_1_pilon_pilon	129505.0	not_secreted_protein	Br62_g42.t1
contig_1_pilon_pilon	131515.0	not_secreted_protein	Br62_g43.t1
contig_1_pilon_pilon	134800.5	secreted_protein	Br62_g44.t1
contig_1_pilon_pilon	136821.5	secreted_protein	Br62_g45.t1
contig_1_pilon_pilon	139376.5	secreted_protein	Br62_g46.t1
contig_1_pilon_pilon	143639.5	not_secreted_protein	Br62_g47.t1
contig_1_pilon_pilon	145941.0	secreted_protein	Br62_g48.t1
contig_1_pilon_pilon	147798.5	secreted_protein	SEC001519,Br62_g49.t1
contig_1_pilon_pilon	149557.0	secreted_protein	Br62_g50.t1
contig_1_pilon_pilon	153867.0	not_secreted_protein	Br62_g51.t1
contig_1_pilon_pilon	157451.0	secreted_protein	Br62_g52.t1
contig_1_pilon_pilon	160195.0	secreted_protein	Br62_g53.t1
contig_1_pilon_pilon	176431.5	secreted_protein	Br62_g54.t1
contig_1_pilon_pilon	178109.5	not_secreted_protein	Br62_g55.t1
contig_1_pilon_pilon	180102.0	not_secreted_protein	Br62_g56.t1
contig_1_pilon_pilon	183494.0	secreted_protein	Br62_g57.t1
contig_1_pilon_pilon	184695.0	secreted_protein	Br62_g58.t1
contig_1_pilon_pilon	186809.0	secreted_protein	SEC001404,SEC001403
contig_1_pilon_pilon	188947.5	not_secreted_protein	Br62_g59.t1
contig_1_pilon_pilon	191451.5	not_secreted_protein	Br62_g60.t1
contig_1_pilon_pilon	196821.5	not_secreted_protein	Br62_g61.t1
contig_1_pilon_pilon	200408.0	not_secreted_protein	Br62_g62.t1
contig_1_pilon_pilon	202253.5	not_secreted_protein	Br62_g63.t1
contig_1_pilon_pilon	204844.0	not_secreted_protein	Br62_g64.t1
contig_1_pilon_pilon	207559.0	not_secreted_protein	Br62_g65.t1
contig_1_pilon_pilon	209556.0	secreted_protein	Br62_g66.t1
contig_1_pilon_pilon	212408.0	not_secreted_protein	Br62_g67.t1
contig_1_pilon_pilon	214896.5	not_secreted_protein	Br62_g68.t1,Br62_g69.t1
contig_1_pilon_pilon	218306.5	secreted_protein	Br62_g70.t1
contig_1_pilon_pilon	220818.0	secreted_protein	Br62_g71.t1
contig_1_pilon_pilon	225118.5	not_secreted_protein	Br62_g72.t1
contig_1_pilon_pilon	226983.5	not_secreted_protein	Br62_g73.t1
contig_1_pilon_pilon	229187.0	not_secreted_protein	Br62_g74.t1
contig_1_pilon_pilon	233505.5	not_secreted_protein	Br62_g75.t1
contig_1_pilon_pilon	240572.5	not_secreted_protein	Br62_g76.t1
contig_1_pilon_pilon	244757.0	not_secreted_protein	Br62_g77.t1
contig_1_pilon_pilon	247726.0	not_secreted_protein	Br62_g78.t1
contig_1_pilon_pilon	249916.0	not_secreted_protein	Br62_g79.t1
contig_1_pilon_pilon	251841.0	not_secreted_protein	Br62_g80.t1
contig_1_pilon_pilon	258896.0	not_secreted_protein	Br62_g81.t1
contig_1_pilon_pilon	262001.5	not_secreted_protein	Br62_g82.t1
contig_1_pilon_pilon	264281.0	secreted_protein	SEC001623
contig_1_pilon_pilon	264582.5	not_secreted_protein	Br62_g83.t1
contig_1_pilon_pilon	266726.0	secreted_protein	Br62_g84.t1
contig_1_pilon_pilon	271817.0	secreted_protein	Br62_g85.t1
contig_1_pilon_pilon	274470.5	secreted_protein	Br62_g86.t1
contig_1_pilon_pilon	276162.0	secreted_protein	SEC000065
contig_1_pilon_pilon	277474.5	secreted_protein	Br62_g87.t1
contig_1_pilon_pilon	280372.0	secreted_protein	Br62_g88.t1
contig_1_pilon_pilon	285211.0	not_secreted_protein	Br62_g89.t1
contig_1_pilon_pilon	288817.5	not_secreted_protein	Br62_g90.t1
contig_1_pilon_pilon	293715.5	not_secreted_protein	Br62_g91.t1
contig_1_pilon_pilon	297637.0	not_secreted_protein	Br62_g92.t1
contig_1_pilon_pilon	299838.5	not_secreted_protein	Br62_g93.t1
contig_1_pilon_pilon	301337.5	not_secreted_protein	Br62_g94.t1
contig_1_pilon_pilon	305295.0	not_secreted_protein	Br62_g95.t1
contig_1_pilon_pilon	309807.5	secreted_protein	Br62_g96.t1
contig_1_pilon_pilon	311173.5	secreted_protein	Br62_g97.t1
contig_1_pilon_pilon	313127.0	secreted_protein	Br62_g98.t1
contig_1_pilon_pilon	315505.5	secreted_protein	Br62_g99.t1
contig_1_pilon_pilon	335176.5	secreted_protein	Br62_g100.t1
contig_1_pilon_pilon	339331.5	secreted_protein	Br62_g101.t1
contig_1_pilon_pilon	341092.0	not_secreted_protein	Br62_g102.t1
contig_1_pilon_pilon	344149.0	not_secreted_protein	Br62_g103.t1
contig_1_pilon_pilon	348264.5	secreted_protein	Br62_g104.t1
contig_1_pilon_pilon	350910.5	secreted_protein	Br62_g105.t1
contig_1_pilon_pilon	352742.0	not_secreted_protein	Br62_g106.t1
contig_1_pilon_pilon	355664.5	not_secreted_protein	Br62_g107.t1
contig_1_pilon_pilon	361910.0	not_secreted_protein	Br62_g108.t1
contig_1_pilon_pilon	365991.5	not_secreted_protein	Br62_g109.t1
contig_1_pilon_pilon	368605.0	secreted_protein	Br62_g110.t1
contig_1_pilon_pilon	370966.0	secreted_protein	Br62_g111.t1
contig_1_pilon_pilon	372806.0	not_secreted_protein	Br62_g112.t1
contig_1_pilon_pilon	375565.5	secreted_protein	Br62_g113.t1
contig_1_pilon_pilon	378288.0	not_secreted_protein	Br62_g114.t1
contig_1_pilon_pilon	380622.5	not_secreted_protein	Br62_g115.t1
contig_1_pilon_pilon	383162.0	not_secreted_protein	Br62_g116.t1
contig_1_pilon_pilon	385768.0	not_secreted_protein	Br62_g117.t1
contig_1_pilon_pilon	389663.5	not_secreted_protein	Br62_g118.t1,Br62_g119.t1
contig_1_pilon_pilon	395329.5	secreted_protein	Br62_g120.t1,SEC000108
contig_1_pilon_pilon	413703.5	secreted_protein	Br62_g121.t1
contig_1_pilon_pilon	415309.0	secreted_protein	Br62_g122.t1
contig_1_pilon_pilon	416879.0	secreted_protein	Br62_g123.t1
contig_1_pilon_pilon	420780.5	secreted_protein	Br62_g124.t1
contig_1_pilon_pilon	424009.0	not_secreted_protein	Br62_g125.t1,Br62_g126.t1
contig_1_pilon_pilon	437685.5	secreted_protein	Br62_g127.t1
contig_1_pilon_pilon	445640.5	secreted_protein	Br62_g128.t1
contig_1_pilon_pilon	447846.0	not_secreted_protein	Br62_g129.t1
contig_1_pilon_pilon	457605.0	secreted_protein	Br62_g130.t1
contig_1_pilon_pilon	459859.5	not_secreted_protein	Br62_g131.t1
contig_1_pilon_pilon	461801.5	not_secreted_protein	Br62_g132.t1
contig_1_pilon_pilon	466107.0	not_secreted_protein	Br62_g133.t1
contig_1_pilon_pilon	472460.0	not_secreted_protein	Br62_g134.t1
contig_1_pilon_pilon	473630.0	not_secreted_protein	Br62_g135.t1
contig_1_pilon_pilon	475576.5	not_secreted_protein	Br62_g136.t1
contig_1_pilon_pilon	478396.0	secreted_protein	Br62_g137.t1
contig_1_pilon_pilon	485566.5	secreted_protein	Br62_g138.t1
contig_1_pilon_pilon	493169.5	not_secreted_protein	Br62_g139.t1
contig_1_pilon_pilon	498167.5	not_secreted_protein	Br62_g140.t1
contig_1_pilon_pilon	500902.0	not_secreted_protein	Br62_g141.t1,Br62_g141.t2
contig_1_pilon_pilon	502699.0	secreted_protein	Br62_g142.t1
contig_1_pilon_pilon	505762.0	not_secreted_protein	Br62_g143.t1
contig_1_pilon_pilon	510909.5	not_secreted_protein	Br62_g144.t1
contig_1_pilon_pilon	512248.5	secreted_protein	Br62_g145.t1,SEC001648
contig_1_pilon_pilon	514839.0	secreted_protein	Br62_g146.t1
contig_1_pilon_pilon	521097.5	not_secreted_protein	Br62_g147.t1
contig_1_pilon_pilon	523541.0	not_secreted_protein	Br62_g148.t1
contig_1_pilon_pilon	525299.0	not_secreted_protein	Br62_g149.t1
contig_1_pilon_pilon	527795.0	not_secreted_protein	Br62_g150.t1
contig_1_pilon_pilon	535634.0	not_secreted_protein	Br62_g151.t1
contig_1_pilon_pilon	540284.5	secreted_protein	Br62_g152.t1
contig_1_pilon_pilon	543642.0	secreted_protein	Br62_g153.t1
contig_1_pilon_pilon	544453.5	not_secreted_protein	Br62_g154.t1
contig_1_pilon_pilon	549550.5	not_secreted_protein	Br62_g155.t1
contig_1_pilon_pilon	551698.5	not_secreted_protein	Br62_g156.t1
contig_1_pilon_pilon	554920.5	not_secreted_protein	Br62_g157.t1
contig_1_pilon_pilon	558014.0	not_secreted_protein	Br62_g158.t1,Br62_g158.t2
contig_1_pilon_pilon	561076.0	secreted_protein	Br62_g159.t1
contig_1_pilon_pilon	562164.0	secreted_protein	Br62_g160.t1
contig_1_pilon_pilon	565987.5	not_secreted_protein	Br62_g161.t1
contig_1_pilon_pilon	567910.0	not_secreted_protein	Br62_g162.t1
contig_1_pilon_pilon	572378.5	not_secreted_protein	Br62_g163.t1
contig_1_pilon_pilon	574957.0	not_secreted_protein	Br62_g164.t1
contig_1_pilon_pilon	578550.0	secreted_protein	Br62_g165.t1
contig_1_pilon_pilon	581972.0	secreted_protein	Br62_g166.t1
contig_1_pilon_pilon	591977.5	not_secreted_protein	Br62_g167.t1
contig_1_pilon_pilon	594757.5	not_secreted_protein	Br62_g168.t1
contig_1_pilon_pilon	597156.0	not_secreted_protein	Br62_g169.t1
contig_1_pilon_pilon	599043.5	not_secreted_protein	Br62_g170.t1
contig_1_pilon_pilon	604835.0	not_secreted_protein	Br62_g171.t1
contig_1_pilon_pilon	607276.5	not_secreted_protein	Br62_g172.t1
contig_1_pilon_pilon	609956.5	not_secreted_protein	Br62_g173.t1
contig_1_pilon_pilon	612917.5	not_secreted_protein	Br62_g174.t1
contig_1_pilon_pilon	624232.5	not_secreted_protein	Br62_g175.t1
contig_1_pilon_pilon	626616.0	not_secreted_protein	Br62_g176.t1
contig_1_pilon_pilon	632037.0	not_secreted_protein	Br62_g177.t1
contig_1_pilon_pilon	633936.0	secreted_protein	Br62_g178.t1
contig_1_pilon_pilon	635436.5	not_secreted_protein	Br62_g179.t1
contig_1_pilon_pilon	638759.0	not_secreted_protein	Br62_g180.t1
contig_1_pilon_pilon	640750.0	not_secreted_protein	Br62_g181.t1
contig_1_pilon_pilon	643047.5	not_secreted_protein	Br62_g182.t1
contig_1_pilon_pilon	644524.0	not_secreted_protein	Br62_g183.t1
contig_1_pilon_pilon	646260.5	not_secreted_protein	Br62_g184.t1
contig_1_pilon_pilon	649396.5	not_secreted_protein	Br62_g185.t1
contig_1_pilon_pilon	652069.5	not_secreted_protein	Br62_g186.t1
contig_1_pilon_pilon	653494.0	not_secreted_protein	Br62_g187.t1
contig_1_pilon_pilon	655577.0	not_secreted_protein	Br62_g188.t1
contig_1_pilon_pilon	657730.5	not_secreted_protein	Br62_g189.t1
contig_1_pilon_pilon	658663.0	not_secreted_protein	Br62_g190.t1
contig_1_pilon_pilon	661023.5	not_secreted_protein	Br62_g191.t1
contig_1_pilon_pilon	663325.5	not_secreted_protein	Br62_g192.t1
contig_1_pilon_pilon	674971.0	not_secreted_protein	Br62_g193.t1
contig_1_pilon_pilon	675969.5	not_secreted_protein	Br62_g194.t1
contig_1_pilon_pilon	680386.5	secreted_protein	Br62_g195.t1
contig_1_pilon_pilon	685989.0	not_secreted_protein	Br62_g196.t1
contig_1_pilon_pilon	690772.5	not_secreted_protein	Br62_g197.t1
contig_1_pilon_pilon	694036.5	not_secreted_protein	Br62_g198.t1
contig_1_pilon_pilon	700349.0	not_secreted_protein	Br62_g199.t1
contig_1_pilon_pilon	702518.5	secreted_protein	Br62_g200.t1
contig_1_pilon_pilon	707642.0	secreted_protein	Br62_g201.t1
contig_1_pilon_pilon	711617.0	not_secreted_protein	Br62_g201.t2
contig_1_pilon_pilon	718838.0	not_secreted_protein	Br62_g202.t1
contig_1_pilon_pilon	721983.0	not_secreted_protein	Br62_g203.t1
contig_1_pilon_pilon	724521.0	not_secreted_protein	Br62_g204.t1
contig_1_pilon_pilon	729695.5	not_secreted_protein	Br62_g205.t1
contig_1_pilon_pilon	733848.0	not_secreted_protein	Br62_g206.t1
contig_1_pilon_pilon	739046.5	not_secreted_protein	Br62_g207.t1
contig_1_pilon_pilon	741272.0	not_secreted_protein	Br62_g208.t1
contig_1_pilon_pilon	742218.5	not_secreted_protein	Br62_g209.t1
contig_1_pilon_pilon	745074.5	not_secreted_protein	Br62_g210.t1
contig_1_pilon_pilon	748157.5	not_secreted_protein	Br62_g211.t1,Br62_g211.t2
contig_1_pilon_pilon	751781.0	secreted_protein	Br62_g212.t1
contig_1_pilon_pilon	753981.0	not_secreted_protein	Br62_g213.t1
contig_1_pilon_pilon	755360.0	secreted_protein	Br62_g214.t1,Br62_g214.t2
contig_1_pilon_pilon	758608.5	not_secreted_protein	Br62_g215.t1
contig_1_pilon_pilon	761987.0	not_secreted_protein	Br62_g216.t1
contig_1_pilon_pilon	765758.5	not_secreted_protein	Br62_g217.t1
contig_1_pilon_pilon	770080.0	secreted_protein	Br62_g218.t1
contig_1_pilon_pilon	773564.0	not_secreted_protein	Br62_g219.t1
contig_1_pilon_pilon	776548.0	not_secreted_protein	Br62_g220.t1
contig_1_pilon_pilon	778132.0	not_secreted_protein	Br62_g221.t1,Br62_g222.t1
contig_1_pilon_pilon	780331.0	not_secreted_protein	Br62_g223.t1
contig_1_pilon_pilon	785384.5	not_secreted_protein	Br62_g224.t1
contig_1_pilon_pilon	789561.0	not_secreted_protein	Br62_g225.t1
contig_1_pilon_pilon	791770.5	not_secreted_protein	Br62_g226.t1
contig_1_pilon_pilon	793614.0	not_secreted_protein	Br62_g227.t1
contig_1_pilon_pilon	797441.5	not_secreted_protein	Br62_g228.t1
contig_1_pilon_pilon	799670.5	not_secreted_protein	Br62_g229.t1
contig_1_pilon_pilon	899171.5	not_secreted_protein	Br62_g230.t1
contig_1_pilon_pilon	904228.0	not_secreted_protein	Br62_g231.t1
contig_1_pilon_pilon	906473.5	not_secreted_protein	Br62_g232.t1
contig_1_pilon_pilon	910100.0	not_secreted_protein	Br62_g233.t1
contig_1_pilon_pilon	912846.0	secreted_protein	Br62_g234.t1
contig_1_pilon_pilon	919129.0	not_secreted_protein	Br62_g235.t1
contig_1_pilon_pilon	922056.0	not_secreted_protein	Br62_g236.t1
contig_1_pilon_pilon	922687.5	not_secreted_protein	Br62_g237.t1
contig_1_pilon_pilon	925994.0	not_secreted_protein	Br62_g238.t1
contig_1_pilon_pilon	931028.5	not_secreted_protein	Br62_g239.t1
contig_1_pilon_pilon	934084.5	not_secreted_protein	Br62_g240.t1
contig_1_pilon_pilon	940501.5	not_secreted_protein	Br62_g241.t1
contig_1_pilon_pilon	944798.0	not_secreted_protein	Br62_g242.t1
contig_1_pilon_pilon	946700.5	not_secreted_protein	Br62_g243.t1
contig_1_pilon_pilon	948307.0	not_secreted_protein	Br62_g244.t1
contig_1_pilon_pilon	950234.0	secreted_protein	Br62_g245.t1
contig_1_pilon_pilon	949753.0	not_secreted_protein	Br62_g246.t1
contig_1_pilon_pilon	956031.5	not_secreted_protein	Br62_g247.t1
contig_1_pilon_pilon	958142.5	not_secreted_protein	Br62_g248.t1
contig_1_pilon_pilon	960992.0	not_secreted_protein	Br62_g249.t1
contig_1_pilon_pilon	963156.5	not_secreted_protein	Br62_g250.t1
contig_1_pilon_pilon	964406.5	not_secreted_protein	Br62_g251.t1
contig_1_pilon_pilon	966352.5	not_secreted_protein	Br62_g252.t1
contig_1_pilon_pilon	967995.5	not_secreted_protein	Br62_g253.t1
contig_1_pilon_pilon	972617.0	not_secreted_protein	Br62_g254.t1
contig_1_pilon_pilon	975825.0	not_secreted_protein	Br62_g255.t1
contig_1_pilon_pilon	979785.0	not_secreted_protein	Br62_g256.t1
contig_1_pilon_pilon	983398.5	not_secreted_protein	Br62_g257.t1
contig_1_pilon_pilon	985806.0	not_secreted_protein	Br62_g258.t1
contig_1_pilon_pilon	987580.0	not_secreted_protein	Br62_g259.t1
contig_1_pilon_pilon	989213.5	not_secreted_protein	Br62_g260.t1
contig_1_pilon_pilon	991148.0	not_secreted_protein	Br62_g261.t1
contig_1_pilon_pilon	992894.0	not_secreted_protein	Br62_g262.t1
contig_1_pilon_pilon	995857.5	secreted_protein	Br62_g263.t1
contig_1_pilon_pilon	999233.0	not_secreted_protein	Br62_g264.t1
contig_1_pilon_pilon	1001537.0	not_secreted_protein	Br62_g265.t1
contig_1_pilon_pilon	1003476.0	not_secreted_protein	Br62_g266.t1,Br62_g266.t2
contig_1_pilon_pilon	1006067.0	not_secreted_protein	Br62_g267.t1
contig_1_pilon_pilon	1010629.0	not_secreted_protein	Br62_g268.t1
contig_1_pilon_pilon	1010157.5	not_secreted_protein	Br62_g269.t1
contig_1_pilon_pilon	1013063.5	not_secreted_protein	Br62_g270.t2,Br62_g271.t1
contig_1_pilon_pilon	1015428.0	not_secreted_protein	Br62_g272.t1
contig_1_pilon_pilon	1017280.5	not_secreted_protein	Br62_g273.t1
contig_1_pilon_pilon	1018812.0	not_secreted_protein	Br62_g274.t1
contig_1_pilon_pilon	1019920.5	not_secreted_protein	Br62_g275.t1
contig_1_pilon_pilon	1021324.5	not_secreted_protein	Br62_g276.t1
contig_1_pilon_pilon	1023345.0	not_secreted_protein	Br62_g277.t1
contig_1_pilon_pilon	1024461.5	not_secreted_protein	Br62_g278.t1
contig_1_pilon_pilon	1026916.5	not_secreted_protein	Br62_g279.t1
contig_1_pilon_pilon	1031886.5	not_secreted_protein	Br62_g280.t1
contig_1_pilon_pilon	1035495.0	not_secreted_protein	Br62_g281.t1
contig_1_pilon_pilon	1039933.0	not_secreted_protein	Br62_g282.t1
contig_1_pilon_pilon	1044640.0	not_secreted_protein	Br62_g283.t1
contig_1_pilon_pilon	1049463.0	not_secreted_protein	Br62_g284.t1
contig_1_pilon_pilon	1051899.0	not_secreted_protein	Br62_g285.t1
contig_1_pilon_pilon	1053893.5	not_secreted_protein	Br62_g286.t1
contig_1_pilon_pilon	1054704.5	not_secreted_protein	Br62_g286.t2
contig_1_pilon_pilon	1057163.0	not_secreted_protein	Br62_g287.t1
contig_1_pilon_pilon	1060109.5	not_secreted_protein	Br62_g288.t1
contig_1_pilon_pilon	1063034.0	not_secreted_protein	Br62_g289.t1
contig_1_pilon_pilon	1066607.5	not_secreted_protein	Br62_g290.t1
contig_1_pilon_pilon	1069977.5	secreted_protein	Br62_g291.t1
contig_1_pilon_pilon	1072991.5	secreted_protein	Br62_g292.t1
contig_1_pilon_pilon	1073174.0	not_secreted_protein	Br62_g293.t1
contig_1_pilon_pilon	1076148.5	not_secreted_protein	Br62_g294.t1
contig_1_pilon_pilon	1078604.5	not_secreted_protein	Br62_g295.t1
contig_1_pilon_pilon	1079938.5	not_secreted_protein	Br62_g296.t1
contig_1_pilon_pilon	1082248.0	secreted_protein	Br62_g297.t1
contig_1_pilon_pilon	1084955.5	not_secreted_protein	Br62_g298.t1
contig_1_pilon_pilon	1087087.5	secreted_protein	Br62_g299.t1
contig_1_pilon_pilon	1090844.0	not_secreted_protein	Br62_g300.t1
contig_1_pilon_pilon	1093866.5	not_secreted_protein	Br62_g301.t1
contig_1_pilon_pilon	1095944.5	secreted_protein	Br62_g302.t1
contig_1_pilon_pilon	1099382.5	not_secreted_protein	Br62_g303.t1
contig_1_pilon_pilon	1101150.5	not_secreted_protein	Br62_g304.t1
contig_1_pilon_pilon	1102994.5	not_secreted_protein	Br62_g305.t1
contig_1_pilon_pilon	1104998.5	not_secreted_protein	Br62_g306.t1
contig_1_pilon_pilon	1109174.5	not_secreted_protein	Br62_g307.t1
contig_1_pilon_pilon	1111603.5	not_secreted_protein	Br62_g308.t1
contig_1_pilon_pilon	1113164.0	not_secreted_protein	Br62_g309.t1
contig_1_pilon_pilon	1117072.5	not_secreted_protein	Br62_g310.t1
contig_1_pilon_pilon	1121623.0	not_secreted_protein	Br62_g311.t1
contig_1_pilon_pilon	1123172.5	not_secreted_protein	Br62_g312.t1
contig_1_pilon_pilon	1124982.0	not_secreted_protein	Br62_g313.t1
contig_1_pilon_pilon	1127670.5	not_secreted_protein	Br62_g313.t2
contig_1_pilon_pilon	1130349.0	secreted_protein	Br62_g314.t1
contig_1_pilon_pilon	1132497.0	secreted_protein	Br62_g315.t1
contig_1_pilon_pilon	1138534.5	not_secreted_protein	Br62_g316.t1
contig_1_pilon_pilon	1143314.0	not_secreted_protein	Br62_g317.t1
contig_1_pilon_pilon	1147577.0	not_secreted_protein	Br62_g318.t1
contig_1_pilon_pilon	1151032.5	not_secreted_protein	Br62_g319.t1
contig_1_pilon_pilon	1155573.5	not_secreted_protein	Br62_g320.t1
contig_1_pilon_pilon	1156585.5	not_secreted_protein	Br62_g321.t1
contig_1_pilon_pilon	1158923.5	not_secreted_protein	Br62_g322.t1
contig_1_pilon_pilon	1161348.5	not_secreted_protein	Br62_g323.t1
contig_1_pilon_pilon	1163336.5	not_secreted_protein	Br62_g324.t1
contig_1_pilon_pilon	1166435.0	not_secreted_protein	Br62_g325.t1
contig_1_pilon_pilon	1168857.5	not_secreted_protein	Br62_g326.t1
contig_1_pilon_pilon	1171086.0	not_secreted_protein	Br62_g327.t1
contig_1_pilon_pilon	1172651.0	not_secreted_protein	Br62_g328.t1
contig_1_pilon_pilon	1173945.5	not_secreted_protein	Br62_g329.t1
contig_1_pilon_pilon	1175061.5	not_secreted_protein	Br62_g330.t1
contig_1_pilon_pilon	1177457.0	not_secreted_protein	Br62_g331.t1
contig_1_pilon_pilon	1181643.5	not_secreted_protein	Br62_g332.t1
contig_1_pilon_pilon	1184226.0	not_secreted_protein	Br62_g333.t1
contig_1_pilon_pilon	1185904.0	not_secreted_protein	Br62_g334.t1
contig_1_pilon_pilon	1188347.0	not_secreted_protein	Br62_g335.t1
contig_1_pilon_pilon	1191066.5	not_secreted_protein	Br62_g336.t1
contig_1_pilon_pilon	1195642.0	not_secreted_protein	Br62_g337.t1
contig_1_pilon_pilon	1197439.0	not_secreted_protein	Br62_g338.t1
contig_1_pilon_pilon	1198461.5	not_secreted_protein	Br62_g339.t1
contig_1_pilon_pilon	1200279.0	not_secreted_protein	Br62_g340.t1
contig_1_pilon_pilon	1203107.0	not_secreted_protein	Br62_g340.t2
contig_1_pilon_pilon	1207516.0	not_secreted_protein	Br62_g341.t1
contig_1_pilon_pilon	1211760.5	not_secreted_protein	Br62_g342.t1
contig_1_pilon_pilon	1213423.0	not_secreted_protein	Br62_g343.t1
contig_1_pilon_pilon	1217246.5	not_secreted_protein	Br62_g344.t1
contig_1_pilon_pilon	1220041.5	not_secreted_protein	Br62_g345.t1
contig_1_pilon_pilon	1223611.0	not_secreted_protein	Br62_g346.t1
contig_1_pilon_pilon	1228829.5	not_secreted_protein	Br62_g347.t1
contig_1_pilon_pilon	1231296.0	not_secreted_protein	Br62_g348.t1
contig_1_pilon_pilon	1233310.5	not_secreted_protein	Br62_g349.t1
contig_1_pilon_pilon	1237713.5	not_secreted_protein	Br62_g350.t1
contig_1_pilon_pilon	1241035.0	not_secreted_protein	Br62_g351.t1
contig_1_pilon_pilon	1242375.5	not_secreted_protein	Br62_g352.t1
contig_1_pilon_pilon	1242549.5	not_secreted_protein	Br62_g353.t1
contig_1_pilon_pilon	1243890.0	not_secreted_protein	Br62_g354.t1
contig_1_pilon_pilon	1247283.0	not_secreted_protein	Br62_g355.t1
contig_1_pilon_pilon	1251345.5	not_secreted_protein	Br62_g356.t1
contig_1_pilon_pilon	1257280.5	not_secreted_protein	Br62_g357.t1
contig_1_pilon_pilon	1259686.5	not_secreted_protein	Br62_g358.t1
contig_1_pilon_pilon	1262663.5	not_secreted_protein	Br62_g359.t1
contig_1_pilon_pilon	1266228.0	not_secreted_protein	Br62_g360.t1
contig_1_pilon_pilon	1270716.0	not_secreted_protein	Br62_g361.t1
contig_1_pilon_pilon	1272384.0	not_secreted_protein	Br62_g362.t1
contig_1_pilon_pilon	1274354.5	not_secreted_protein	Br62_g363.t1
contig_1_pilon_pilon	1279620.0	not_secreted_protein	Br62_g364.t1
contig_1_pilon_pilon	1281973.5	not_secreted_protein	Br62_g365.t1
contig_1_pilon_pilon	1283020.5	not_secreted_protein	Br62_g366.t1
contig_1_pilon_pilon	1284528.5	not_secreted_protein	Br62_g367.t1
contig_1_pilon_pilon	1284745.0	not_secreted_protein	Br62_g368.t1
contig_1_pilon_pilon	1286745.5	not_secreted_protein	Br62_g369.t1
contig_1_pilon_pilon	1288888.0	secreted_protein	Br62_g370.t1
contig_1_pilon_pilon	1291222.0	not_secreted_protein	Br62_g371.t1
contig_1_pilon_pilon	1295514.0	not_secreted_protein	Br62_g372.t1
contig_1_pilon_pilon	1298644.0	not_secreted_protein	Br62_g373.t1
contig_1_pilon_pilon	1299948.0	not_secreted_protein	Br62_g374.t1
contig_1_pilon_pilon	1304452.5	not_secreted_protein	Br62_g375.t1
contig_1_pilon_pilon	1308523.5	not_secreted_protein	Br62_g376.t1
